Run,Final Fitness
1,906.79077502369
2,852.3807612052112
3,873.0852345313426
4,877.1748214456027
5,918.5463461097673

Mean,885.5955876631227
Std Dev,23.94005591162985
Best,852.3807612052112
Worst,918.5463461097673
Total Time,28.353774785995483
