Run,Final Fitness
1,825.7839541496857
2,812.194790218562
3,808.1396354025657
4,812.2841573857115
5,783.3445694302503

Mean,808.3494213173551
Std Dev,13.852931624906681
Best,783.3445694302503
Worst,825.7839541496857
Total Time,26.49310851097107
