Run,Final Fitness
1,702.457050857875
2,702.5349334143042
3,700.0735809543256
4,700.90498555219
5,700.8937807438407

Mean,701.372866304507
Std Dev,0.9656535514828929
Best,700.0735809543256
Worst,702.5349334143042
Total Time,24.546700954437256
