Run,Final Fitness
1,1315.6809379364338
2,1308.151551197935
3,1292.163039319502
4,1264.9109961753932
5,1343.934556626491

Mean,1304.968216251151
Std Dev,26.122117624668675
Best,1264.9109961753932
Worst,1343.934556626491
Total Time,31.433841228485107
