Run,Final Fitness
1,1186.508508669906
2,1198.0850048646846
3,526.8045682573768
4,910.5074905536951
5,138.11261701477164

Mean,792.0036378720868
Std Dev,408.04003393894936
Best,138.11261701477164
Worst,1198.0850048646846
Total Time,9.643130779266357
