Run,Final Fitness
1,3102.5661973210713
2,3032.4871212235103
3,3046.1893546775486
4,3074.22008955806
5,3077.1586871067507

Mean,3066.524289977388
Std Dev,24.671332630768543
Best,3032.4871212235103
Worst,3102.5661973210713
Total Time,45.888314723968506
