Run,Final Fitness
1,2403.4299623025418
2,2402.388696732311
3,2406.8942321800955
4,2404.9600663183164
5,2403.0605372819496

Mean,2404.146698963043
Std Dev,1.6121126334516604
Best,2402.388696732311
Worst,2406.8942321800955
Total Time,35.0133159160614
