Run,Final Fitness
1,107389.68445755242
2,75077.2166078333
3,93854.66108461826
4,93121.05496200417
5,120410.22323295506

Mean,97970.56806899265
Std Dev,15210.666561474696
Best,75077.2166078333
Worst,120410.22323295506
Total Time,16.905746459960938
