Run,Final Fitness
1,600.004379700755
2,600.0074036742627
3,600.0066871898741
4,600.0011452241663
5,600.0160726926524

Mean,600.0071376963422
Std Dev,0.004972406295423103
Best,600.0011452241663
Worst,600.0160726926524
Total Time,31.567634105682373
