Run,Final Fitness
1,2973.0491831742675
2,2972.385707991517
3,2972.1736040841824
4,2972.2967712858335
5,2972.299974953482

Mean,2972.4410482978565
Std Dev,0.31149142188257684
Best,2972.1736040841824
Worst,2973.0491831742675
Total Time,43.377241134643555
