Run,Final Fitness
1,3038.6380394353873
2,3031.228132199705
3,3038.666067688296
4,3039.8951752172047
5,3019.7587432148684

Mean,3033.6372315510926
Std Dev,7.587823528552393
Best,3019.7587432148684
Worst,3039.8951752172047
Total Time,54.146399974823
