Run,Final Fitness
1,3292.5905662423656
2,3365.2886553175294
3,3365.0569239354327
4,3366.4662446016237
5,3365.0710245436353

Mean,3350.894682928117
Std Dev,29.15670670207412
Best,3292.5905662423656
Worst,3366.4662446016237
Total Time,54.28133034706116
