Run,Final Fitness
1,2906.369104181396
2,2910.5983595493
3,2915.605657355501
4,2843.3727571489762
5,2827.8093135964173

Mean,2880.7510383663184
Std Dev,37.31475437722045
Best,2827.8093135964173
Worst,2915.605657355501
Total Time,51.881432056427
