Run,Final Fitness
1,2036.5213051467722
2,2130.5481140206684
3,1894.007228065482
4,2053.015698550301
5,1838.6826628431866

Mean,1990.5550017252822
Std Dev,107.70235940260001
Best,1838.6826628431866
Worst,2130.5481140206684
Total Time,56.18036770820618
