Run,Final Fitness
1,1700.0081315876528
2,1700.0106923970973
3,1700.0077808136516
4,1700.0113777161423
5,1700.0085640849113

Mean,1700.0093093198914
Std Dev,0.0014470608373325154
Best,1700.0077808136516
Worst,1700.0113777161423
Total Time,16.178825616836548
