Run,Final Fitness
1,1731.6611859500572
2,1730.2182093044312
3,1721.3867081665117
4,1720.8886449856088
5,1715.7082207433718

Mean,1723.9725938299962
Std Dev,6.043501784520292
Best,1715.7082207433718
Worst,1731.6611859500572
Total Time,16.580795526504517
