Run,Final Fitness
1,1779.6186201728394
2,1826.2994516360357
3,1801.274755242367
4,1896.9238998651376
5,1794.0748025642897

Mean,1819.638305896134
Std Dev,41.49631751929765
Best,1779.6186201728394
Worst,1896.9238998651376
Total Time,26.62260389328003
