Run,Final Fitness
1,2358.956355360019
2,2363.4765687853233
3,2309.5558669008924
4,2339.1021476113465
5,2295.9691874151627

Mean,2333.4120252145485
Std Dev,26.682763978072806
Best,2295.9691874151627
Worst,2363.4765687853233
Total Time,26.78435254096985
