Run,Final Fitness
1,2559.143401334503
2,2572.23587606508
3,2545.3726530844083
4,2627.334214826229
5,2711.3418082369412

Mean,2603.0855907094324
Std Dev,60.86182461105002
Best,2545.3726530844083
Worst,2711.3418082369412
Total Time,23.270864248275757
