Run,Final Fitness
1,2912.583858672515
2,2930.006626603299
3,2896.7894891994265
4,2887.1075648815795
5,3148.5414519899527

Mean,2955.0057982693543
Std Dev,97.85697475715492
Best,2887.1075648815795
Worst,3148.5414519899527
Total Time,106.1288571357727
