Run,Final Fitness
1,3085.4454068660934
2,3150.38954306744
3,3085.0095387470274
4,3086.959451883283
5,3087.082609396397

Mean,3098.9773099920485
Std Dev,25.719026269843454
Best,3085.0095387470274
Worst,3150.38954306744
Total Time,59.06724572181702
