Run,Final Fitness
1,2746.3586195478756
2,2700.003144764083
3,2736.5011865836937
4,2746.3767991632803
5,2700.00159358281

Mean,2725.8482687283486
Std Dev,21.408413113530713
Best,2700.00159358281
Worst,2746.3767991632803
Total Time,50.581804037094116
