Run,Final Fitness
1,3107.030404272789
2,3111.9174274536344
3,3099.4852675461775
4,3102.097237116225
5,3103.1344992461227

Mean,3104.73296712699
Std Dev,4.334402168011064
Best,3099.4852675461775
Worst,3111.9174274536344
Total Time,56.540964126586914
