Run,Final Fitness
1,2842.1227832218665
2,3099.7128134454524
3,3099.769489495898
4,2752.8859641220197
5,3099.6802998983267

Mean,2978.8342700367125
Std Dev,150.7205228682674
Best,2752.8859641220197
Worst,3099.769489495898
Total Time,56.47902226448059
