Run,Final Fitness
1,403.92462752518765
2,404.1236632401639
3,403.98719349293594
4,404.19770653740375
5,404.44111640277475

Mean,404.13486143969317
Std Dev,0.1810365320585112
Best,403.92462752518765
Worst,404.44111640277475
Total Time,12.482349634170532
