Run,Final Fitness
1,795.3040665023093
2,1026.7463133590743
3,1073.8621939097147
4,912.9039586711784
5,1321.2325045540783

Mean,1026.009807399271
Std Dev,176.33201986618937
Best,795.3040665023093
Worst,1321.2325045540783
Total Time,13.854040384292603
