Run,Final Fitness
1,8669.239490695745
2,9012.680481878644
3,9041.348720696593
4,9064.558982059652
5,8370.621651141104

Mean,8831.689865294347
Std Dev,271.9987083766701
Best,8370.621651141104
Worst,9064.558982059652
Total Time,34.95030236244202
