Run,Final Fitness
1,1000.3298656592926
2,1000.3308769809541
3,1000.3635025853254
4,1000.3315791037561
5,1000.4564932476189

Mean,1000.3624635153894
Std Dev,0.04869670722165996
Best,1000.3298656592926
Worst,1000.4564932476189
Total Time,26.14517378807068
