Run,Final Fitness
1,2729.8200065832793
2,2924.340523420055
3,2752.5950216048145
4,2941.7493664580143
5,2590.276887797181

Mean,2787.7563611726687
Std Dev,131.11839111398987
Best,2590.276887797181
Worst,2941.7493664580143
Total Time,27.254470348358154
