Run,Final Fitness
1,2625.9448070229923
2,2677.123595748355
3,2611.4751239682437
4,2703.2441209262074
5,2607.869789123297

Mean,2645.131487357819
Std Dev,38.183469810189195
Best,2607.869789123297
Worst,2703.2441209262074
Total Time,44.12208008766174
