Run,Final Fitness
1,2900.0000000002124
2,2900.000000000394
3,2900.000000002997
4,2900.0000000021837
5,2900.000000000787

Mean,2900.000000001314
Std Dev,1.088671806354978e-09
Best,2900.0000000002124
Worst,2900.000000002997
Total Time,70.4079487323761
