Run,Final Fitness
1,7150.8205323891425
2,6621.582238060252
3,6717.430731034538
4,6877.959324892954
5,6360.3560555395015

Mean,6745.629776383277
Std Dev,263.1765476089273
Best,6360.3560555395015
Worst,7150.8205323891425
Total Time,78.50897693634033
