Run,Final Fitness
1,2023.1625154765518
2,2332.254345215937
3,2230.0619725266024
4,2052.9864617864932
5,2130.634843149165

Mean,2153.82002763095
Std Dev,114.3922952966949
Best,2023.1625154765518
Worst,2332.254345215937
Total Time,25.155492782592773
