Run,Final Fitness
1,3651.491923640578
2,3824.118903014976
3,3981.5014689661584
4,3711.7041488259565
5,4074.733249374115

Mean,3848.7099387643566
Std Dev,159.36773728554138
Best,3651.491923640578
Worst,4074.733249374115
Total Time,28.696871519088745
