Run,Final Fitness
1,1666.080561993308
2,1696.1861968388516
3,1703.616434848103
4,1702.8847851449236
5,1803.0828018134555

Mean,1714.3701561277285
Std Dev,46.432813935018956
Best,1666.080561993308
Worst,1803.0828018134555
Total Time,26.64942216873169
