Run,Final Fitness
1,1600.0081158932167
2,1600.0062230964625
3,1600.0060001522706
4,1600.0165138946709
5,1600.0017338117343

Mean,1600.0077173696711
Std Dev,0.004868723173348156
Best,1600.0017338117343
Worst,1600.0165138946709
Total Time,16.681089878082275
