Run,Final Fitness
1,2571.030998801074
2,2610.40502204199
3,2602.7525527700195
4,2601.868725557356
5,2574.058951224066

Mean,2592.023250078901
Std Dev,16.206983131938916
Best,2571.030998801074
Worst,2610.40502204199
Total Time,59.53406381607056
