Run,Final Fitness
1,2315.0488202174674
2,2312.862619336872
3,2203.344700468383
4,2202.9332755462533
5,2311.322704044218

Mean,2269.1024239226385
Std Dev,53.8720938510105
Best,2202.9332755462533
Worst,2315.0488202174674
Total Time,43.3966281414032
