Run,Final Fitness
1,490605.1152406088
2,29334.38849132031
3,718500.0928930448
4,51804.085908739034
5,38652.01914172704

Mean,265779.140335088
Std Dev,285930.46485116106
Best,29334.38849132031
Worst,718500.0928930448
Total Time,13.169581890106201
