Run,Final Fitness
1,3583.8743140827564
2,3209.2150658996093
3,2570.855429171609
4,3346.527332405377
5,3930.7194923824527

Mean,3328.238326788361
Std Dev,450.87984893028744
Best,2570.855429171609
Worst,3930.7194923824527
Total Time,100.97197079658508
