Run,Final Fitness
1,507.2713131875475
2,505.2912309434976
3,504.93336186584105
4,504.928329978623
5,510.0079398856782

Mean,506.48643517223746
Std Dev,1.9639384197835321
Best,504.928329978623
Worst,510.0079398856782
Total Time,11.072763919830322
