Run,Final Fitness
1,587.1900398641245
2,605.5688000131643
3,591.8819032836578
4,596.035457245726
5,610.5133949005656

Mean,598.2379190614477
Std Dev,8.62246521571273
Best,587.1900398641245
Worst,610.5133949005656
Total Time,12.26358962059021
