Run,Final Fitness
1,500.0727960259997
2,500.0162226697706
3,500.0022636624085
4,500.06499653995013
5,500.00767312493826

Mean,500.0327904046135
Std Dev,0.02991633153171172
Best,500.0022636624085
Worst,500.0727960259997
Total Time,12.498768329620361
