Run,Final Fitness
1,2600.002324698117
2,2600.0023863056017
3,2600.0026147029025
4,2600.0025235121716
5,2500.0000862118654

Mean,2580.0019870861315
Std Dev,40.0009504372623
Best,2500.0000862118654
Worst,2600.0026147029025
Total Time,40.516700983047485
