Run,Final Fitness
1,2894.6943695878053
2,2896.0936399221564
3,2894.748257874773
4,2671.3292616558806
5,2895.875158610201

Mean,2850.5481375301633
Std Dev,89.61124654990128
Best,2671.3292616558806
Worst,2896.0936399221564
Total Time,44.300641775131226
