Run,Final Fitness
1,2973.4339274333515
2,2968.67225051072
3,2965.736228278827
4,2966.134878968769
5,2969.9010864742468

Mean,2968.775674333183
Std Dev,2.799592948754717
Best,2965.736228278827
Worst,2973.4339274333515
Total Time,51.12800741195679
