Run,Final Fitness
1,4021.7641716960325
2,4160.866873825493
3,4509.021213184084
4,3882.9640222369167
5,3971.971882211589

Mean,4109.317632630823
Std Dev,219.17376539772386
Best,3882.9640222369167
Worst,4509.021213184084
Total Time,46.47131538391113
