Run,Final Fitness
1,800.0590063839901
2,800.005485777345
3,800.0436073094248
4,800.0844886567887
5,800.0038800565218

Mean,800.0392936368141
Std Dev,0.031134813422035213
Best,800.0038800565218
Worst,800.0844886567887
Total Time,36.47347450256348
