Run,Final Fitness
1,2610.723411635755
2,2310.757213870684
3,2302.1006041334063
4,2431.654452976774
5,2606.561709117993

Mean,2452.3594783469225
Std Dev,135.58399020664245
Best,2302.1006041334063
Worst,2610.723411635755
Total Time,37.25073742866516
