Run,Final Fitness
1,2556.121245797519
2,2667.3539439600563
3,2659.7002809918968
4,2651.957003419489
5,2658.033806737538

Mean,2638.6332561812997
Std Dev,41.54716091571262
Best,2556.121245797519
Worst,2667.3539439600563
Total Time,40.83878684043884
