Run,Final Fitness
1,2755.533291519669
2,2743.4081274829045
3,2743.670466739658
4,2750.376084089077
5,2746.7091329875725

Mean,2747.9394205637764
Std Dev,4.557946829168901
Best,2743.4081274829045
Worst,2755.533291519669
Total Time,41.28288674354553
