Run,Final Fitness
1,2997.905131889286
2,2950.0879995766363
3,2947.078060845681
4,2961.294026811002
5,2951.143265277132

Mean,2961.5016968799473
Std Dev,18.819479669679968
Best,2947.078060845681
Worst,2997.905131889286
Total Time,42.24961829185486
