Run,Final Fitness
1,65563.3187595414
2,8495.081178061086
3,25534.568001008192
4,11610.251230426487
5,7940.056093478595

Mean,23828.65505250315
Std Dev,21824.517178304217
Best,7940.056093478595
Worst,65563.3187595414
Total Time,39.19384837150574
