Run,Final Fitness
1,1900.4705651859747
2,1900.361215967813
3,1900.3926109537933
4,1900.098711268599
5,1900.0944593502988

Mean,1900.2835125452955
Std Dev,0.1567300847954159
Best,1900.0944593502988
Worst,1900.4705651859747
Total Time,16.510029554367065
