Run,Final Fitness
1,12172.825348974024
2,13642.605305331486
3,12216.01555322297
4,4556.7048241949105
5,11895.777844502372

Mean,10896.785775245153
Std Dev,3228.088620621747
Best,4556.7048241949105
Worst,13642.605305331486
Total Time,71.17281436920166
