Run,Final Fitness
1,10044.033813902119
2,10612.113892309935
3,10435.60457716465
4,10378.88315560719
5,3182.938712206789

Mean,8930.714830238136
Std Dev,2879.770717169712
Best,3182.938712206789
Worst,10612.113892309935
Total Time,38.753257751464844
