Run,Final Fitness
1,2694.1399170842787
2,5819.581882259981
3,2663.675461099064
4,2812.4549018440116
5,5791.308981182714

Mean,3956.2322286940107
Std Dev,1510.7207017092824
Best,2663.675461099064
Worst,5819.581882259981
Total Time,81.46982908248901
