Run,Final Fitness
1,6848.505919776797
2,3847.7357655952937
3,5579.947750241285
4,4771.3295182900865
5,5228.665011586867

Mean,5255.236793098066
Std Dev,985.8879417380654
Best,3847.7357655952937
Worst,6848.505919776797
Total Time,52.50354337692261
