Run,Final Fitness
1,1433.6700354713744
2,1349.3388595837248
3,1629.8180583811804
4,1720.1478622973327
5,1746.4965646820237

Mean,1575.8942760831271
Std Dev,157.71943676730254
Best,1349.3388595837248
Worst,1746.4965646820237
Total Time,74.2999529838562
