Run,Final Fitness
1,1100.0000630226325
2,1100.0000000227508
3,1100.000000005699
4,1100.0000000087193
5,1100.0000000018238

Mean,1100.000012612325
Std Dev,2.52051547136879e-05
Best,1100.0000000018238
Worst,1100.0000630226325
Total Time,30.802298307418823
