Run,Final Fitness
1,1286.5113037385831
2,1184.2883508798297
3,1198.5954208143005
4,1248.0168502934482
5,1279.7970627959282

Mean,1239.4417977044181
Std Dev,41.54021316144927
Best,1184.2883508798297
Worst,1286.5113037385831
Total Time,82.02515697479248
