Run,Final Fitness
1,5040.281977488689
2,1384.3810643078996
3,4398.629515556107
4,1425.022415041306
5,1807.385901802848

Mean,2811.14017483937
Std Dev,1578.20671823175
Best,1384.3810643078996
Worst,5040.281977488689
Total Time,25.799190998077393
