Run,Final Fitness
1,912.0222191313028
2,918.5998758971513
3,916.932126497953
4,910.1125199270964
5,910.510481978314

Mean,913.6354446863636
Std Dev,3.472537276723375
Best,910.1125199270964
Worst,918.5998758971513
Total Time,23.36119556427002
